source,target,edge_type,category
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_366,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_372,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_374,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_378,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_377,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_383,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_384,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_388,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_390,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_394,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_396,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_406,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_401,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_402,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_404,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_408,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_411,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_412,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_422,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_424,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_425,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_428,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_430,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_431,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_432,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_440,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_441,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_443,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_444,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_445,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_452,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_453,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_457,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_459,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_461,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_470,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_472,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_473,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_481,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_485,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_492,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_491,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_493,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_496,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_497,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_500,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_507,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_508,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_515,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_521,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_526,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_527,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_533,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_530,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_544,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_540,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_547,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_553,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_556,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_559,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_564,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_566,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_573,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_581,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_582,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_583,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_616,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_621,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_620,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_624,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_618,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_629,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Slovenia_43,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Slovenia_50,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Slovenia_55,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Slovenia_65,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_1,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_2,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_11,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_20,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_26,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_28,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_30,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_47,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_50,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_46,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_52,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_58,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_62,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_69,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_74,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_78,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_84,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_85,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_101,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_103,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_114,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_131,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_134,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_135,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_137,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_139,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_142,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_141,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_140,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_145,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_151,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_159,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_155,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_164,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_170,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_174,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Romania_175,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Portugal_5,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Portugal_10,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Portugal_12,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Poland_3,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Poland_10,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Poland_6,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Poland_13,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Poland_12,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Poland_14,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Poland_15,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Poland_18,violated,Data Subject Rights
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_16,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_17,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_21,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_19,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_23,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_29,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_28,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_34,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_44,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_41,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_59,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_60,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_57,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,United Kingdom_62,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_2,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_3,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_4,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_1,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_5,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_7,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_9,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_10,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_14,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_18,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_20,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_22,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_23,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_24,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_29,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_36,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_35,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Sweden_37,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_4,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_36,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_40,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_41,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_42,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_45,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_47,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_49,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_50,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_53,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_55,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_54,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_57,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_58,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_59,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_62,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_63,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_64,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_67,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_69,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_68,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_74,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_75,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_78,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_82,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_80,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_85,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_86,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_88,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_91,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_93,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_89,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_90,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_100,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_97,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_103,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_101,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_107,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_110,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_109,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_112,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_116,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_115,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_114,exercised,Corrective Powers
Corrective Powers::ADMINISTRATIVE_FINE,Spain_118,exercised,Corrective Powers
