decision_id,country_code,country_status,country_group,country_mapped_from_uk,country_whitelist_ok,dpa_name_raw,dpa_name_canonical,decision_date,decision_date_status,decision_year,decision_quarter,fine_eur,fine_numeric_valid,fine_positive,fine_log1p,fine_outlier_flag,fine_raw,fine_status,turnover_eur,turnover_numeric_valid,turnover_log1p,turnover_outlier_flag,turnover_raw,turnover_status,fine_to_turnover_ratio,isic_code,isic_desc,isic_section,n_principles_discussed,n_principles_violated,n_corrective_measures,severity_measures_present,remedy_only_case,breach_case,q36_text,q36_lang,q36_tokens,q52_text,q52_lang,q52_tokens,q67_text,q67_lang,q67_tokens,q68_text,q68_lang,q68_tokens,schema_echo_flag,schema_echo_fields,q30_discussed_known,q30_discussed_unknown,q30_discussed_status,q30_discussed_exclusivity_conflict,q31_violated_known,q31_violated_unknown,q31_violated_status,q31_violated_exclusivity_conflict,q32_bases_known,q32_bases_unknown,q32_bases_status,q32_bases_exclusivity_conflict,q41_aggrav_known,q41_aggrav_unknown,q41_aggrav_status,q41_aggrav_exclusivity_conflict,q42_mitig_known,q42_mitig_unknown,q42_mitig_status,q42_mitig_exclusivity_conflict,q46_vuln_known,q46_vuln_unknown,q46_vuln_status,q46_vuln_exclusivity_conflict,q47_remedial_known,q47_remedial_unknown,q47_remedial_status,q47_remedial_exclusivity_conflict,q50_other_measures_known,q50_other_measures_unknown,q50_other_measures_status,q50_other_measures_exclusivity_conflict,q53_powers_known,q53_powers_unknown,q53_powers_status,q53_powers_exclusivity_conflict,q54_scopes_known,q54_scopes_unknown,q54_scopes_status,q54_scopes_exclusivity_conflict,q56_rights_discussed_known,q56_rights_discussed_unknown,q56_rights_discussed_status,q56_rights_discussed_exclusivity_conflict,q57_rights_violated_known,q57_rights_violated_unknown,q57_rights_violated_status,q57_rights_violated_exclusivity_conflict,q58_access_issues_known,q58_access_issues_unknown,q58_access_issues_status,q58_access_issues_exclusivity_conflict,q59_adm_issues_known,q59_adm_issues_unknown,q59_adm_issues_status,q59_adm_issues_exclusivity_conflict,q61_dpo_issues_known,q61_dpo_issues_unknown,q61_dpo_issues_status,q61_dpo_issues_exclusivity_conflict,q64_transfer_violations_known,q64_transfer_violations_unknown,q64_transfer_violations_status,q64_transfer_violations_exclusivity_conflict
Spain_99,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,NOT_MENTIONED,,,1,0,0,0,0,0,The defendant failed to respond to data subject rights requests within the required timeframe but ultimately complied with access and provided reasoned refusal for deletion based on contractual disputes.,ENGLISH_LIKELY,29,"No fine was imposed as the procedure aimed to restore data subject rights, which were ultimately addressed through delayed compliance.",ENGLISH_LIKELY,20,NOT_MENTIONED,ENGLISH_LIKELY,1,"Complaint against Securitas Direct España for failure to respond timely to data subject access and deletion requests; DPA found rights ultimately addressed with delayed access response and reasoned deletion refusal based on contractual disputes, resulting in no fine but formal resolution.",ENGLISH_LIKELY,41,0,,NONE_DISCUSSED,,NONE_DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NONE_DISCUSSED,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,"ACCESS,ERASURE",,DISCUSSED,0,"ACCESS,ERASURE",,DISCUSSED,0,"EXCESSIVE_DELAY,INADEQUATE_RESPONSE",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NO_ISSUES_FOUND,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_100,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,6000.000000,1,1,8.699681,0,6000,DISCUSSED,,0,,0,null,DISCUSSED,,,,,4,1,3,1,0,0,"The defendant processed voice data without a lawful basis under Article 6 GDPR, as recording conversations for labor control was found disproportionate and not justified by legitimate interests, violating the lawfulness principle.",ENGLISH_LIKELY,32,"The fine of €6,000 was set considering aggravating factors like intentionality and lack of adequate procedures, and mitigating factors including the defendant's status as a microenterprise, low data volume, and limited number of affected data subjects.",ENGLISH_LIKELY,36,TYPE:STRING,ENGLISH_LIKELY,1,"A company used a video surveillance system with audio recording to monitor an employee, leading to dismissal; the Spanish DPA found no lawful basis under Article 6 GDPR for voice data processing, imposed a €6,000 fine, and ordered compliance within one month, citing disproportionality and Constitutional Court doctrine.",ENGLISH_LIKELY,48,1,Q12,"LAWFULNESS_FAIRNESS_TRANSPARENCY,PURPOSE_LIMITATION,DATA_MINIMISATION,SECURITY",,DISCUSSED,0,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,"CONSENT,LEGITIMATE_INTERESTS",,DISCUSSED,0,"INTENT_NEGLIGENCE,MITIGATION_ACTIONS,TECHNICAL_ORGANIZATIONAL_MEASURES",,DISCUSSED,0,"NATURE_GRAVITY_DURATION,COOPERATION_WITH_AUTHORITY,OTHER_CIRCUMSTANCES",,DISCUSSED,0,EMPLOYEES,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,COMPLIANCE_ORDER,,DISCUSSED,0,"ADMINISTRATIVE_FINE,COMPLY_WITH_DATA_SUBJECT_REQUESTS,BRING_PROCESSING_INTO_COMPLIANCE",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_97,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,365000.000000,1,1,12.807655,0,365000,DISCUSSED,,0,,0,NOT_MENTIONED,DISCUSSED,,NOT_MENTIONED,,,5,3,4,1,0,0,"Defendant violated Article 13 by failing to properly inform employees about biometric data processing, Article 32 by inadequate security measures for fingerprint data, and Article 35 by not conducting a valid data protection impact assessment.",ENGLISH_LIKELY,35,"Fines were calculated based on violations of Articles 13, 32, and 35 GDPR, considering the nature of biometric data, duration of violations, and partial cooperation. The total fine is €365,000, with reductions applied for security aspects clarified during proceedings.",ENGLISH_LIKELY,39,"EDPB Guidelines 05/2022 on Facial Recognition Technologies, WP29 Opinion 3/2012 on biometric technologies, EDPB Guidelines 3/2019 on video devices",ENGLISH_LIKELY,19,"Spanish DPA fined CTC EXTERNALIZACIÓN €365,000 for GDPR violations: inadequate employee information on fingerprint processing (Art. 13), insufficient security measures for biometric data (Art. 32), and failure to conduct a proper DPIA (Art. 35). The company used fingerprint systems for time tracking without valid legal basis or safeguards.",ENGLISH_LIKELY,48,0,,"LAWFULNESS_FAIRNESS_TRANSPARENCY,PURPOSE_LIMITATION,DATA_MINIMISATION,SECURITY,ACCOUNTABILITY",,DISCUSSED,0,"LAWFULNESS_FAIRNESS_TRANSPARENCY,SECURITY,ACCOUNTABILITY",,DISCUSSED,0,"CONSENT,CONTRACT,LEGAL_OBLIGATION",,DISCUSSED,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE,DATA_CATEGORIES_AFFECTED",,DISCUSSED,0,COOPERATION_WITH_AUTHORITY,,DISCUSSED,0,EMPLOYEES,,DISCUSSED,0,"POLICY_CHANGES,STAFF_TRAINING",,DISCUSSED,0,COMPLIANCE_ORDER,,DISCUSSED,0,"ADMINISTRATIVE_FINE,COMPLY_WITH_DATA_SUBJECT_REQUESTS,BRING_PROCESSING_INTO_COMPLIANCE,LIMITATION_PROHIBITION_OF_PROCESSING",,DISCUSSED,0,TEMPORAL_LIMITATION,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_103,ES,DISCUSSED,EU,0,1,Spanish Agency for Data Protection,Spanish Agency for Data Protection,,NOT_DISCUSSED,,,24000.000000,1,1,10.085851,0,24000,DISCUSSED,,0,,0,null,DISCUSSED,,K6499,,,1,1,1,1,0,0,"Defendant processed claimant's personal data without legal basis under Article 6.1 GDPR, as claimant did not consent to or have a contract for one policy where they were listed as policyholder.",ENGLISH_LIKELY,31,"Fine reduced to €24,000 due to voluntary payment and cooperation; aggravating factor was defendant's business activity involving continuous data processing; mitigating factors included cooperation and data deletion measures.",ENGLISH_LIKELY,28,Guidelines 07/2020 on concepts of controller and processor,ENGLISH_LIKELY,8,"Spanish DPA fined MAPFRE €30,000 (reduced to €24,000) for processing claimant's data without legal basis under Article 6.1 GDPR, as claimant was listed as policyholder on one policy without consent or contract; defendant cooperated and deleted data.",ENGLISH_LIKELY,37,0,,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,"CONSENT,CONTRACT",,DISCUSSED,0,NATURE_GRAVITY_DURATION,,DISCUSSED,0,"COOPERATION_WITH_AUTHORITY,MITIGATION_ACTIONS",,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,IMMEDIATE_CESSATION,,DISCUSSED,0,NONE,,DISCUSSED,0,ADMINISTRATIVE_FINE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,NOT_DETERMINED,,NOT_DETERMINED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_102,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,NOT_MENTIONED,,,1,0,2,0,1,0,The defendant failed to respond to a data subject's erasure request within the required timeframe and did not provide proof of addressing the request properly.,ENGLISH_LIKELY,25,No fine was imposed; the resolution focused on compliance orders to address the erasure request properly within ten business days.,ENGLISH_LIKELY,20,NOT_DISCUSSED,ENGLISH_LIKELY,1,Spanish DPA resolved a complaint against COFIDIS S.A. for failing to respond to a data subject's erasure request under Article 17 GDPR; ordered compliance within ten days but imposed no fine.,ENGLISH_LIKELY,31,0,,NONE_DISCUSSED,,NONE_DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NONE_DISCUSSED,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_DISCUSSED,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,COMPLIANCE_ORDER,,DISCUSSED,0,"COMPLY_WITH_DATA_SUBJECT_REQUESTS,BRING_PROCESSING_INTO_COMPLIANCE",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ERASURE,,DISCUSSED,0,ERASURE,,DISCUSSED,0,"EXCESSIVE_DELAY,INADEQUATE_RESPONSE",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_101,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,56000.000000,1,1,10.933125,0,56000,DISCUSSED,,0,,0,null,DISCUSSED,,61,Telecommunications,J,1,1,1,1,0,0,"Vodafone provided a SIM duplicate to a third party without consent or identity verification, violating Article 6 GDPR by lacking a lawful basis for processing.",ENGLISH_LIKELY,25,"Fine set at €70,000 initially, reduced to €56,000 due to voluntary payment; aggravating factors included negligence and business-data link, mitigated by prompt resolution actions.",ENGLISH_LIKELY,24,NOT_DISCUSSED,ENGLISH_LIKELY,1,"Vodafone Spain provided a SIM duplicate to a third party without consent or identity checks, leading to financial fraud; fined €56,000 for violating Article 6 GDPR, with reductions for voluntary payment and mitigation actions.",ENGLISH_LIKELY,34,0,,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,"CONSENT,CONTRACT,LEGITIMATE_INTERESTS",,DISCUSSED,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE",,DISCUSSED,0,MITIGATION_ACTIONS,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,"IMMEDIATE_CESSATION,SYSTEM_UPGRADES,POLICY_CHANGES,STAFF_TRAINING",,DISCUSSED,0,NONE,,DISCUSSED,0,ADMINISTRATIVE_FINE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_DETERMINED,,NOT_DETERMINED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_107,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,30000.000000,1,1,10.308986,0,30000,DISCUSSED,,0,,0,null,DISCUSSED,,61,Telecommunications,J,1,1,1,1,0,0,"Defendant processed claimant's personal data to register a telephone line without legitimacy, violating Article 6.1 GDPR by failing to verify identity, leading to identity theft.",ENGLISH_LIKELY,25,"Initial fine of €50,000 proposed for unlawful processing under Article 6.1 GDPR; reduced to €30,000 due to defendant's acknowledgment of responsibility and voluntary payment, applying cumulative 20% reductions.",ENGLISH_LIKELY,28,,UNKNOWN,0,"Orange España processed claimant's data without consent to fraudulently register a phone line, violating Article 6.1 GDPR; fined €30,000 after reductions for acknowledgment and payment.",ENGLISH_LIKELY,25,0,,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,"CONSENT,CONTRACT,LEGITIMATE_INTERESTS",,DISCUSSED,0,NATURE_GRAVITY_DURATION,,DISCUSSED,0,"MITIGATION_ACTIONS,COOPERATION_WITH_AUTHORITY",,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,IMMEDIATE_CESSATION,ECONOMIC_ADJUSTMENTS,DISCUSSED,0,NONE,,DISCUSSED,0,ADMINISTRATIVE_FINE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_105,ES,DISCUSSED,EU,0,1,Spanish Agency for Data Protection,Spanish Agency for Data Protection,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,Q86 Human health activities,,,2,2,1,1,1,0,"The defendant failed to respond to a data subject access request within the legally required timeframe, violating the accountability principle and failing to implement adequate security measures for timely response.",ENGLISH_LIKELY,30,"No fine was imposed as the procedure aimed to restore the claimant's rights, which were achieved through late compliance. The violation duration and nature were aggravating, while mitigation actions and cooperation were considered.",ENGLISH_LIKELY,33,NOT_DISCUSSED,ENGLISH_LIKELY,1,"A complainant sought access to medical records from IB-SALUT, which failed to respond within the legal timeframe. The Spanish DPA found violations of Articles 5(1)(f) and 5(2) due to delayed response and inadequate procedures, issuing a reprimand but no fine as rights were eventually restored.",ENGLISH_LIKELY,45,0,,"SECURITY,ACCOUNTABILITY",,DISCUSSED,0,"SECURITY,ACCOUNTABILITY",,DISCUSSED,0,,NOT_APPLICABLE,NOT_APPLICABLE,0,NATURE_GRAVITY_DURATION,,DISCUSSED,0,"MITIGATION_ACTIONS,COOPERATION_WITH_AUTHORITY",,DISCUSSED,0,"PATIENTS,CHILDREN",,DISCUSSED,0,IMMEDIATE_CESSATION,,DISCUSSED,0,NONE,,DISCUSSED,0,REPRIMAND,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,ACCESS,,DISCUSSED,0,EXCESSIVE_DELAY,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INADEQUATE_INVOLVEMENT,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_106,ES,DISCUSSED,EU,0,1,Spanish Agency for Data Protection,Spanish Agency for Data Protection,,NOT_DISCUSSED,,,,0,0,,0,TYPE:NUMBER 2000,DISCUSSED,,0,,0,TYPE:NUMBER null,DISCUSSED,,,,,0,0,0,0,0,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,INTENT_NEGLIGENCE,,DISCUSSED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,POLICY_CHANGES,,DISCUSSED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
Spain_104,ES,DISCUSSED,EU,0,1,Spanish Agency for Data Protection,Spanish Agency for Data Protection,,NOT_DISCUSSED,,,,0,0,,0,TYPE:NUMBER 56000,DISCUSSED,,0,,0,TYPE:NUMBER 564590423,DISCUSSED,,,,,0,0,0,0,0,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,CONTRACT,,DISCUSSED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
Spain_108,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,8411,General public administration activities,O,1,1,3,1,1,1,"The defendant violated Article 5.1.f) GDPR by failing to ensure adequate security of personal data, resulting in unauthorized access to sensitive employee data.",ENGLISH_LIKELY,23,"No fine was imposed due to the defendant being a public sector body; instead, corrective measures were ordered including DPO appointment and security improvements.",ENGLISH_LIKELY,24,NOT_DISCUSSED,ENGLISH_LIKELY,1,"Llucmajor City Council violated GDPR Articles 5.1.f), 32, and 37 by exposing police officers' sick leave data on an intranet due to human error and failing to appoint a DPO; the Spanish DPA ordered corrective measures but no fine, as it's a public body.",ENGLISH_LIKELY,44,0,,SECURITY,,DISCUSSED,0,SECURITY,,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,NATURE_GRAVITY_DURATION,,DISCUSSED,0,NONE,,DISCUSSED,0,EMPLOYEES,,DISCUSSED,0,IMMEDIATE_CESSATION,,DISCUSSED,0,COMPLIANCE_ORDER,,DISCUSSED,0,"REPRIMAND,COMPLY_WITH_DATA_SUBJECT_REQUESTS,BRING_PROCESSING_INTO_COMPLIANCE",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NO_DPO_APPOINTED,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_110,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,10000.000000,1,1,9.210440,0,10000,DISCUSSED,,0,,0,null,DISCUSSED,,NOT_MENTIONED,,,1,1,1,1,0,0,"Defendant published a video of complainant without consent or any other legal basis under Article 6.1 GDPR, violating the principle of lawfulness.",ENGLISH_LIKELY,22,"Fine set at €10,000 based on nature and severity of infringement, intentionality, and harm to data subject, considering aggravating factors under Article 83(2)(a) and (b) GDPR.",ENGLISH_LIKELY,26,NOT_DISCUSSED,ENGLISH_LIKELY,1,"Individual recorded and disseminated video of intoxicated person without consent on social media, violating Article 6.1 GDPR; fined €10,000 based on intentionality and harm.",ENGLISH_LIKELY,24,0,,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,CONSENT,,DISCUSSED,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE",,DISCUSSED,0,NONE,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE,,DISCUSSED,0,ADMINISTRATIVE_FINE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NONE_DISCUSSED,,DISCUSSED,0,,NONE_DISCUSSED,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_111,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,,0,0,,0,TYPE:NUMBER 0,DISCUSSED,,0,,0,TYPE:NUMBER null,DISCUSSED,,,,,0,0,0,0,0,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
Spain_109,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,3000.000000,1,1,8.006701,0,3000,DISCUSSED,,0,,0,null,DISCUSSED,,NOT_MENTIONED,,,1,0,1,1,0,0,"The decision addresses a violation of Article 21 of the LSSI for sending commercial communications without consent, not GDPR Articles 5 or 6.",ENGLISH_LIKELY,23,"The fine was initially proposed at €5,000 for LSSI violations; reduced to €3,000 due to voluntary payment and acknowledgment of responsibility, terminating the procedure.",ENGLISH_LIKELY,24,,UNKNOWN,0,"Spanish DPA fined XFERA MÓVILES €3,000 for sending unsolicited commercial SMS to a customer who had objected, violating LSSI Article 21; case terminated after voluntary payment and acknowledgment.",ENGLISH_LIKELY,28,0,,NONE_DISCUSSED,,NONE_DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NONE_DISCUSSED,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE,,DISCUSSED,0,ADMINISTRATIVE_FINE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NONE_DISCUSSED,,DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_112,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,8000.000000,1,1,8.987322,0,8000,DISCUSSED,,0,,0,null,DISCUSSED,,H51,,,1,0,1,1,0,0,"The defendant violated Article 15 GDPR by failing to respond to a data subject access request within the required timeframe, taking nearly four months instead of one month to provide the requested information.",ENGLISH_LIKELY,33,"The initial proposed fine was €10,000 reduced to €8,000 due to voluntary payment. The DPA considered the duration of the violation as aggravating but noted the defendant's cooperation and eventual compliance as mitigating factors.",ENGLISH_LIKELY,34,,UNKNOWN,0,"EasyJet violated Article 15 GDPR by failing to respond to a data subject access request within the required one-month period, taking nearly four months. The Spanish DPA imposed an €8,000 fine after a voluntary payment reduction, citing the violation duration as aggravating but cooperation and compliance as mitigating.",ENGLISH_LIKELY,48,0,,NONE_DISCUSSED,,NONE_DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NONE_DISCUSSED,,DISCUSSED,0,NATURE_GRAVITY_DURATION,,DISCUSSED,0,"MITIGATION_ACTIONS,COOPERATION_WITH_AUTHORITY",,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,IMMEDIATE_CESSATION,,DISCUSSED,0,NONE,,DISCUSSED,0,ADMINISTRATIVE_FINE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,ACCESS,,DISCUSSED,0,EXCESSIVE_DELAY,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
