source,target,edge_type,category
Article 5 Principles::SECURITY,Italy_238,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_243,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_244,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_245,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_246,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_250,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_251,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_252,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_255,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_256,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_259,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_261,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_266,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_265,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_268,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_271,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_283,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_278,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_282,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_279,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_280,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_286,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_284,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_288,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_289,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_291,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_290,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_293,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_294,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_298,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_299,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_295,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_300,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_296,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_301,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_310,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_306,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_308,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_305,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_314,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_316,violated,Article 5 Principles
Article 5 Principles::SECURITY,Italy_315,violated,Article 5 Principles
Article 5 Principles::SECURITY,Ireland_7,violated,Article 5 Principles
Article 5 Principles::SECURITY,Ireland_13,violated,Article 5 Principles
Article 5 Principles::SECURITY,Ireland_10,violated,Article 5 Principles
Article 5 Principles::SECURITY,Ireland_17,violated,Article 5 Principles
Article 5 Principles::SECURITY,Ireland_29,violated,Article 5 Principles
Article 5 Principles::SECURITY,Ireland_38,violated,Article 5 Principles
Article 5 Principles::SECURITY,Ireland_44,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_3,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_5,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_7,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_16,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_25,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_34,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_36,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_39,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_49,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_54,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_59,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_63,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_66,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_72,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_82,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_91,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_89,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_96,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_98,violated,Article 5 Principles
Article 5 Principles::SECURITY,Iceland_103,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_6,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_5,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_10,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_17,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_16,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_18,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_20,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_21,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_22,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_23,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_26,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_25,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_28,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_31,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_32,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_40,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_41,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_46,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_45,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_48,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_53,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_52,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_59,violated,Article 5 Principles
Article 5 Principles::SECURITY,Hungary_60,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_4,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_14,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_19,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_28,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_42,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_40,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_46,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_54,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_57,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_73,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_78,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_77,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_82,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_85,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_96,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_100,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_97,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_99,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_103,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_102,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_115,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_117,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_118,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_116,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_122,violated,Article 5 Principles
Article 5 Principles::SECURITY,Greece_124,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_3,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_8,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_9,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_7,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_13,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_15,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_16,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_23,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_25,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_26,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_27,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_29,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_31,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_30,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_41,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_39,violated,Article 5 Principles
Article 5 Principles::SECURITY,Germany_44,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_6,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_8,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_9,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_10,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_12,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_13,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_21,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_24,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_30,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_31,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_32,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_33,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_35,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_37,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_34,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_39,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_38,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_40,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_43,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_42,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_48,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_50,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_53,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_54,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_60,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_66,violated,Article 5 Principles
Article 5 Principles::SECURITY,France_69,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_2,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_4,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_9,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_10,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_15,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_18,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_21,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_25,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_34,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_33,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_38,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_42,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_41,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_43,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_39,violated,Article 5 Principles
Article 5 Principles::SECURITY,Finland_44,violated,Article 5 Principles
Data Subject Rights::INFORMATION_OBLIGATIONS,United Kingdom_16,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,United Kingdom_19,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,United Kingdom_29,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,United Kingdom_28,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,United Kingdom_35,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,United Kingdom_44,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,United Kingdom_49,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,United Kingdom_50,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,United Kingdom_59,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_1,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_10,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_12,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_14,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_15,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_16,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_20,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_22,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_30,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_31,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_29,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_32,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_38,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_47,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_48,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_54,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Sweden_52,violated,Data Subject Rights
Data Subject Rights::INFORMATION_OBLIGATIONS,Spain_3,violated,Data Subject Rights
