A10_DefendantCount,A11_DefendantName,A12_DefendantRole,A12_DefendantRole__Controller,A12_DefendantRole__Joint_Controller,A12_DefendantRole__Processor,A12_DefendantRole__UNKNOWN,A13_InstitutionalIdentity,A14_EconomicSector,A15_DefendantCategory,A15_DefendantCategory__BUSINESS,A15_DefendantCategory__INDIVIDUAL,A15_DefendantCategory__NON_PROFIT,A15_DefendantCategory__OTHER,A15_DefendantCategory__PUBLIC_AUTHORITY,A15_DefendantCategory__UNKNOWN,A16_SensitiveData,A16_SensitiveData_bin,A17_SensitiveDataTypes,A18_Cookies,A18_Cookies_bin,A19_VulnerableSubjects,A1_Country,A20_LegalBasis,A21_DataTransfers,A21_DataTransfers_bin,A22_TransferMechanism,A23_HighRiskProcessing,A23_HighRiskProcessing_pos_bin,A24_PowerImbalance,A24_PowerImbalance_pos_bin,A25_SubjectsAffected,A26_InfringementDuration,A27_DamageEstablished,A27_DamageEstablished__Both,A27_DamageEstablished__Material_Damage,A27_DamageEstablished__Non_Material_Damage,A27_DamageEstablished__None,A27_DamageEstablished__Not_Assessed,A27_DamageEstablished__UNKNOWN,A27_DamageEstablished_pos_bin,A28_DPIARequired,A28_DPIARequired__Not_Assessed,A28_DPIARequired__Not_Required,A28_DPIARequired__Required_And_Conducted,A28_DPIARequired__Required_Not_Conducted,A28_DPIARequired__UNKNOWN,A28_DPIARequired_pos_bin,A29_SecurityMeasures,A29_SecurityMeasures__Adequate,A29_SecurityMeasures__Inadequate,A29_SecurityMeasures__Not_Evaluated,A29_SecurityMeasures__UNKNOWN,A29_SecurityMeasures_pos_bin,A2_Authority,A30_DataMinimization,A30_DataMinimization__Compliant,A30_DataMinimization__Not_Evaluated,A30_DataMinimization__UNKNOWN,A30_DataMinimization__Violated,A30_DataMinimization_pos_bin,A31_SubjectRightsRequests,A31_SubjectRightsRequests_bin,A32_RightsInvolved,A33_TransparencyObligations,A33_TransparencyObligations__Compliant,A33_TransparencyObligations__Not_Evaluated,A33_TransparencyObligations__UNKNOWN,A33_TransparencyObligations__Violated,A33_TransparencyObligations_pos_bin,A34_Art_12,A34_Art_13,A34_Art_14,A34_Art_15,A34_Art_17,A34_Art_21,A34_Art_24,A34_Art_25,A34_Art_28,A34_Art_30,A34_Art_32,A34_Art_33,A34_Art_34,A34_Art_35,A34_Art_5,A34_Art_6,A34_GDPREvaluated,A35_Art_12,A35_Art_13,A35_Art_14,A35_Art_15,A35_Art_17,A35_Art_21,A35_Art_24,A35_Art_25,A35_Art_28,A35_Art_30,A35_Art_32,A35_Art_33,A35_Art_34,A35_Art_35,A35_Art_5,A35_Art_6,A35_GDPRViolated,A36_NoInfringement,A36_NoInfringement_bin,A37_LegalBasisInvalid,A37_LegalBasisInvalid__N,A37_LegalBasisInvalid__Not_Evaluated,A37_LegalBasisInvalid__UNKNOWN,A37_LegalBasisInvalid__Y,A37_LegalBasisInvalid_pos_bin,A38_NegligenceEstablished,A38_NegligenceEstablished__N,A38_NegligenceEstablished__Not_Assessed,A38_NegligenceEstablished__UNKNOWN,A38_NegligenceEstablished__Y,A38_NegligenceEstablished_pos_bin,A39_ManagementAuthorization,A39_ManagementAuthorization__N,A39_ManagementAuthorization__Not_Assessed,A39_ManagementAuthorization__UNKNOWN,A39_ManagementAuthorization__Y,A39_ManagementAuthorization_pos_bin,A3_DecisionDate,A40_DefendantCooperation,A40_DefendantCooperation__Cooperative,A40_DefendantCooperation__Not_Discussed,A40_DefendantCooperation__Partially_Cooperative,A40_DefendantCooperation__UNKNOWN,A40_DefendantCooperation__Uncooperative,A40_DefendantCooperation_pos_bin,A41_MitigatingMeasures,A41_MitigatingMeasures__Before_Investigation,A41_MitigatingMeasures__During_Investigation,A41_MitigatingMeasures__None,A41_MitigatingMeasures__Not_Discussed,A41_MitigatingMeasures__UNKNOWN,A41_MitigatingMeasures_pos_bin,A42_PriorNonCompliance,A42_PriorNonCompliance__N,A42_PriorNonCompliance__Not_Assessed,A42_PriorNonCompliance__UNKNOWN,A42_PriorNonCompliance__Y,A42_PriorNonCompliance_pos_bin,A43_FinancialBenefit,A43_FinancialBenefit__N,A43_FinancialBenefit__Not_Assessed,A43_FinancialBenefit__UNKNOWN,A43_FinancialBenefit__Y,A43_FinancialBenefit_pos_bin,A44_PriorMeasuresConsidered,A45_SanctionType,A46_FineAmount,A46_FineAmount_EUR,A47_FineCurrency,A48_EDPBGuidelines,A48_EDPBGuidelines_bin,A49_FineCalculationFactors,A49_FineCalculationFactors__N,A49_FineCalculationFactors__N_A,A49_FineCalculationFactors__Partially,A49_FineCalculationFactors__Y,A49_FineCalculationFactors_bin,A4_CaseTrigger,A4_CaseTrigger__BREACH_NOTIFICATION,A4_CaseTrigger__COMPLAINT,A4_CaseTrigger__EX_OFFICIO_INVESTIGATION,A4_CaseTrigger__OTHER,A4_CaseTrigger__UNKNOWN,A50_CaseSummary,A5_CrossBorder,A5_CrossBorder_bin,A6_DPARole,A6_DPARole__Concerned_Authority,A6_DPARole__Lead_Authority,A6_DPARole__N_A,A7_IsAppeal,A7_IsAppeal_bin,A8_AppealSuccess,A8_AppealSuccess__N_A,A8_AppealSuccess__Successful,A8_AppealSuccess__Unsuccessful,A9_PriorInfringements,A9_PriorInfringements__DISCUSSED_NO_PRIOR_FOUND,A9_PriorInfringements__NOT_DISCUSSED,A9_PriorInfringements__PRIOR_INFRINGER_PRESENT,A9_PriorInfringements__UNKNOWN,ID,LegalBasis_Consent,LegalBasis_Contract,LegalBasis_Legal_Obligation,LegalBasis_Legitimate_Interest,LegalBasis_Public_Task,LegalBasis_Vital_Interests,Right_Access,Right_Automated_Decision_Making,Right_Erasure,Right_Objection,Right_Portability,Right_Rectification,Right_Restrict_Processing,Sanction_Compliance_Order,Sanction_Data_Flow_Suspension,Sanction_Fine,Sanction_None,Sanction_Other_Corrective_Measure,Sanction_Processing_Ban_Permanent,Sanction_Processing_Ban_Temporary,Sanction_Reprimand,Sanction_Warning,SensitiveType_Biometric,SensitiveType_Criminal,SensitiveType_Genetic,SensitiveType_Health,SensitiveType_Other,SensitiveType_Philosophical,SensitiveType_Political,SensitiveType_Racial_Ethnic,SensitiveType_Religious,SensitiveType_Sexual,SensitiveType_Trade_Union,TransferMech_Adequacy_Decision,TransferMech_Binding_Corporate_Rules,TransferMech_Certification,TransferMech_Derogation,TransferMech_None_Specified,TransferMech_Standard_Contractual_Clauses,VulnerableSubject_Children,VulnerableSubject_Elderly,VulnerableSubject_Employees,VulnerableSubject_Other_Vulnerable,VulnerableSubject_Patients,VulnerableSubject_Students,dataset_source
1.0,,,0,0,0,0,,,BUSINESS,1,0,0,0,0,0,,,,N,0.0,Employees,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,,approximately six weeks,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,Y,1.0,Objection,Violated,0,0,0,1,0.0,,1.0,,,,,,,,,,,,,,1.0,"Art. 6, Art. 13",,1.0,,,,,,,,,,,,,,1.0,"Art. 6, Art. 13",N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,,0,0,0,0,,24-05-2022,Not_Discussed,0,1,0,0,0,,Not_Discussed,0,0,0,1,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Considered,"Fine, Compliance_Order",100000.0,9200.0,NOK,,,N,1,0,0,0,0.0,COMPLAINT,0,1,0,0,0,"A company automatically forwarded all emails from a former employee’s mailbox to the general manager for about six weeks, handling both work and private emails. The DPA found no legal basis and breaches of information duties under the GDPR, as well as violations of national rules on employer access to email, and noted inadequate routines. It imposed a NOK 100,000 fine and ordered the company to improve written routines.",,,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dataNorway.csv
1.0,Ultra-Technology AS,Controller,1,0,0,0,S.11 - Non-financial corporations,"Code: C, Description: Manufacturing, Level: 1",BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,None_Mentioned,NO,Legitimate_Interest,,,,Not_Assessed,,Not_Discussed,,1,Single incident on 27 August 2019,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,The Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,1.0,,,,,,,,1.0,1.0,"Art. 6(1), Art. 24, Art. 5(1)(a)",,,,,,,,,,,,,,,,1.0,Art. 6(1),N,0,Y,0,0,0,1,1.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,21-09-2021,Cooperative,1,0,0,0,0,1.0,,0,0,0,0,0,,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,Not_Considered,"Fine, Compliance_Order",125000.0,11500.0,NOK,Y,1.0,Y,0,0,0,1,1.0,COMPLAINT,0,1,0,0,0,"The Norwegian DPA fined Ultra-Technology AS NOK 125,000 for conducting a credit assessment without a legal basis and ordered it to establish written routines under Article 24. The DPA found the company, as controller, lacked legitimate interest; the unlawful credit check was performed intentionally by the general manager on one individual, involving sensitive credit data in a single incident. The fine was reduced due to lengthy case processing time.",N,0.0,,0,0,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Norway_48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataNorway.csv
1.0,BRABANK ASA,Controller,1,0,0,0,S.12 - Financial corporations,"Code: 6419, Description: Other monetary intermediation, Level: 4",BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,None_Mentioned,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,500,10 minutes,,0,0,0,0,0,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datatilsynet,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,1.0,,,,1.0,,,,1.0,,"Art. 24(1), Art. 32(1), Art. 32(2), Art. 5(1)(f)",,,,,,,1.0,,,,1.0,,,,,,"Art. 24(1), Art. 32(1), Art. 32(2)",N,0,Not_Evaluated,0,1,0,0,,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,28-05-2021,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,Mitigating_Factor,Fine,400000.0,36800.0,NOK,Y,1.0,Y,0,0,0,1,1.0,BREACH_NOTIFICATION,1,0,0,0,0,"The Norwegian DPA fined BRABANK ASA 400000 NOK for violating Articles 24 and 32 after a faulty launch of ""My Page"" let customers view other customers’ loan and some contact information. About 91 users logged in during the 10-minute breach, but the DPA considered 500 customers affected; the bank shut the service immediately and implemented fixes, yet negligence was found. No special category data was involved; EDPB fine guidelines and Art. 83(2) factors were applied.",N,0.0,,0,0,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Norway_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataNorway.csv
1.0,Bergens Tidende,,0,0,0,0,,,BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,None_Mentioned,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,1,,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Privacy Board (Personvernnemnda),Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,,,Art. 85,,,,,,,,,,,,,,,,,,Y,1,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,02-02-2021,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Neutral,,0.0,,,N,0.0,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"A appealed the DPA’s finding that Bergens Tidende’s collection and publication of his credit information in 2019 fell under the journalistic exemption in Section 3 of the Personal Data Act. The Privacy Board held that this processing was exclusively for journalistic purposes and thus largely exempt from GDPR rules, noting that core editorial reporting does not trigger a proportionality balancing by privacy authorities. The Board upheld the DPA’s decision and dismissed the complaint.",N,0.0,,0,0,0,Y,1,Unsuccessful,0,0,1,NOT_DISCUSSED,0,1,0,0,Norway_50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataNorway.csv
1.0,Arbeidstilsynet,Controller,1,0,0,0,S.1311 - Central government,"Code: O, Description: Public administration and defense; compulsory social security, Level: 1",PUBLIC_AUTHORITY,0,0,0,0,1,0,N,0.0,,N,0.0,None_Mentioned,NO,Public_Task,,,,Not_Assessed,,Not_Discussed,,1,Single incident on 01-04-2020,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,Y,1.0,Access,Not_Evaluated,0,1,0,0,,,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,"Art. 5(1), Art. 5(2), Art. 6(1)(e), Art. 6(3), Art. 24, Art. 25, Art. 32, Art. 58(2), Art. 83",,,,1.0,,,,,,,,,,,,1.0,"Art. 6(1)(e), Art. 6(3), Art. 15",N,0,Y,0,0,0,1,1.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,16-05-2022,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,N,1,0,0,0,0.0,N,1,0,0,0,0.0,Mitigating_Factor,Fine,150000.0,13800.0,NOK,N,0.0,Y,0,0,0,1,1.0,COMPLAINT,0,1,0,0,0,"The Norwegian DPA fined the Labour Inspection Authority NOK 150,000 for an intentional, unlawful credit assessment lacking a valid national legal basis under Art. 6(1)(e) and (3). The DPA found inadequate organizational measures, assessed Art. 83(2) factors, and noted no special-category data or cross-border elements. Updated routines were considered, while a separate reprimand addressed a violation of the right of access.",N,0.0,,0,0,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Norway_51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataNorway.csv
1.0,Trumf AS,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,Other_Vulnerable,NO,Not_Specified,N,0.0,,Not_Assessed,,Not_Discussed,,,18 June 2018 to end of 2020,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datatilsynet,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,"Art. 5(1)(f), Art. 12(2), Art. 24, Art. 25, Art. 32, Art. 33(1), Art. 33(5)",,,,,,,,,,,1.0,1.0,,,,,"Art. 32, Art. 33(1), Art. 33(5)",N,0,N,1,0,0,0,0.0,N,1,0,0,0,0.0,Y,0,0,0,1,1.0,22-06-2022,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,Mitigating_Factor,Fine,5000000.0,460000.0,NOK,N,0.0,Y,0,0,0,1,1.0,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"The Norwegian DPA fined Trumf AS NOK 5,000,000 for failing to implement appropriate security (Art. 32) and for repeatedly failing to document and notify personal data breaches (Art. 33(1) and 33(5)). A long-standing lack of bank account ownership verification in a loyalty program enabled unauthorized access to detailed purchase histories, posing risks including to vulnerable persons. The DPA found Trumf knew of incidents since 2018, did not report them within 72 hours, and should have restricted data or implemented verification sooner, though later mitigation and cooperation were noted.",N,0.0,,0,0,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Norway_52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,dataNorway.csv
1.0,The Norwegian Prison and Probation Service,Controller,1,0,0,0,S.13 - General government,"Code: 8423, Description: Public order and safety activities, Level: 4",PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Other,N,0.0,Other_Vulnerable,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,,,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Datatilsynet,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,1.0,,,,,,,"Art. 58(2), Art. 30",,,,,,,,,,1.0,,,,,,,Art. 30,N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,26-08-2021,Partially_Cooperative,0,0,1,0,0,,Not_Discussed,0,0,0,1,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Neutral,Compliance_Order,0.0,,,N,0.0,,0,0,0,0,,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"The DPA, acting ex officio, ordered the Norwegian Prison and Probation Service to establish a full processing overview, clarify allocation of controller responsibilities, and submit documented internal control due to an inadequate Article 30 protocol and lack of responsibility documentation. Relying on GDPR Article 58(2) and national provisions, the DPA noted the processing includes very sensitive and special category data and set a deadline of 21 September 2021. No fine was imposed, though a coercive fine may follow for non-compliance.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,dataNorway.csv
1.0,The Storting,Controller,1,0,0,0,S.13 - General government,"Code: 8411, Description: General public administration activities, Level: 4",PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Health,N,0.0,None_Mentioned,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,13,Occurred on 2 September 2020; duration not specified,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,The Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,1.0,,,,1.0,,"Art. 32(1)(b), Art. 32(1)(d), Art. 5(1)(f), Art. 5(2)",,,,,,,,,,,1.0,,,,1.0,,"Art. 32(1)(b), Art. 32(1)(d), Art. 5(1)(f)",N,0,Not_Evaluated,0,1,0,0,,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,04-03-2022,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,Mitigating_Factor,Fine,2000000.0,184000.0,NOK,N,0.0,Y,0,0,0,1,1.0,BREACH_NOTIFICATION,1,0,0,0,0,"The Norwegian DPA fined the Storting NOK 2,000,000 after a September 2020 breach exposed email accounts due to lack of two-factor authentication. It found violations of GDPR Art. 32(1)(b),(d) and Art. 5(1)(f), noting health data could have been compromised and that the director acted with gross negligence. Post-incident measures (password rules, logging, training, and MFA rollout) were considered but did not prevent the sanction.",N,0.0,,0,0,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Norway_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataNorway.csv
1.0,Telenor ASA,Controller,1,0,0,0,S.11 - Non-financial corporations,"Code: 61, Description: Telecommunications, Level: 2",BUSINESS,1,0,0,0,0,0,N,0.0,,Y,1.0,None_Mentioned,NO,Not_Specified,Y,1.0,Standard_Contractual_Clauses,Not_Assessed,,Not_Discussed,,,16 July 2020 to 15 January 2021,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,,,"Art. 3(1), Art. 4(1), Art. 4(2), Art. 4(7), Art. 4(8), Art. 4(23), Art. 44, Art. 45, Art. 46, Art. 56(1), Art. 58(2)(b), Art. 83(1)",,,,,,,,,,,,,,,,,Art. 44,N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,26-07-2023,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Reprimand,0.0,,,N,0.0,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"The Norwegian DPA, acting as lead authority, found that Telenor’s use of Google Analytics on its website involved transfers of personal data to the U.S. without adequate safeguards, violating Article 44 GDPR. Despite SCCs and claimed supplementary measures (including IP anonymization), Google could access certain data in clear text and was subject to FISA 702; the DPA rejected a risk-based approach. Considering the tool was discontinued in January 2021, the DPA issued a reprimand.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,dataNorway.csv
1.0,telenor.com,,0,0,0,0,,,,0,0,0,0,0,0,,,,,,None_Mentioned,NO,,Y,1.0,None_Specified,Not_Assessed,,Not_Discussed,,,,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Norwegian Data Protection Authority,Not_Evaluated,0,1,0,0,,,,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,,,Art. 44,,,,,,,,,,,,,,,,,Art. 44,N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,01-03-2023,Not_Discussed,0,1,0,0,0,,Not_Discussed,0,0,0,1,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Considered,,0.0,,,,,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"noyb complained about telenor.com’s use of Google Analytics, and the Norwegian DPA’s preliminary conclusion found it breached GDPR transfer rules by transferring personal data outside the EEA. The case is cross-border; a draft decision will be shared with other DPAs under EDPB coordination after parties have three weeks to comment. The DPA advises exploring alternatives to Google Analytics and notes GA4 may not resolve the identified issues.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Norway_56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,dataNorway.csv
1.0,EAS / Elektro & Automasjon Systemer AS,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,None_Mentioned,NO,Legitimate_Interest,,,,Not_Assessed,,Not_Discussed,,1,Single incident on 06-10-2020,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Datatilsynet,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,1.0,,,,,,,,1.0,1.0,"Art. 5(1), Art. 5(2), Art. 6(1)(f), Art. 24",,,,,,,,,,,,,,,,1.0,Art. 6(1)(f),N,0,Y,0,0,0,1,1.0,Y,0,0,0,1,1.0,Y,0,0,0,1,1.0,13-12-2021,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,N,1,0,0,0,0.0,N,1,0,0,0,0.0,Mitigating_Factor,"Fine, Compliance_Order",200000.0,18400.0,NOK,N,0.0,Y,0,0,0,1,1.0,COMPLAINT,0,1,0,0,0,"The Norwegian DPA fined EAS / Elektro & Automasjon Systemer AS for conducting a credit check on an individual without a valid legitimate interest and ordered improved internal routines under Article 24. It found negligence by the general manager, highlighted the sensitivity of credit data, and assessed GDPR Article 83(2) factors, noting cooperation and lack of prior violations. The fine was reduced to NOK 200,000 considering COVID-19 impacts while ensuring deterrence.",N,0.0,,0,0,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Norway_57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataNorway.csv
1.0,Microsoft Corporation,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,None_Mentioned,NO,Not_Specified,,,,Not_Assessed,,Not_Discussed,,1,,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Privacy Board,Not_Evaluated,0,1,0,0,,Y,1.0,Access,Not_Evaluated,0,1,0,0,,,,,1.0,,,,,,,,,,,,,"Art. 15(1), Art. 4(1), Art. 55",,,,,,,,,,,,,,,,,,Y,1,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,22-06-2021,Not_Discussed,0,1,0,0,0,,Not_Discussed,0,0,0,1,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Considered,,0.0,,,N,0.0,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"Appeal against the DPA’s rejection of a complaint seeking identities behind IP addresses used to access A’s Hotmail account. The Board held that Article 15 GDPR gives access only to the data subject’s own personal data and not to third parties’ identities, noting such data would be for ISPs and police via criminal procedure, not Microsoft. It concluded A had no right to further access under Article 15.",N,0.0,,0,0,0,Y,1,Unsuccessful,0,0,1,NOT_DISCUSSED,0,1,0,0,Norway_58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataNorway.csv
