outcome,feature_a,feature_b,importance
fine_log1p,raw_q36_Defendant_processed_claimant_s_personal_data_without_any_legal_basis_sending_electronic_invoice_notifications_after_data_deletion_request_and_previous_sanctions_for_same_conduct_violating_Article_6_1_GDPR,raw_q68_A_Spanish_cafe_bar_was_fined_2000_for_installing_a_video_surveillance_camera_that_captured_images_of_third_parties_in_a_transit_area_without_justification_violating_GDPR_Article_5_1_c_on_data_minimization_with_aggravating_factors_including_prior_infringement_and_lack_of_cooperation,0.004338007083845334
fine_log1p,isic_code_STRING,raw_q3_YYYY_MM_DD_NOT_DISCUSSED,0.004286688583321516
fine_log1p,q36_tokens,q52_tokens,0.004280146172823016
fine_log1p,q32_bases_NONE_DISCUSSED,raw_q55_WITHIN_MONTH,0.004253677272829192
fine_log1p,q10_org_class_PUBLIC_SECTOR_BODY,q46_vuln_FINANCIALLY_VULNERABLE,0.004244326518573652
fine_log1p,q52_tokens,raw_q48_YES_FIRST_TIME,0.0042385236107587935
fine_log1p,q47_remedial_POLICY_CHANGES,raw_q40_NOT_SPECIFIED,0.0041958934475240265
fine_log1p,n_corrective_measures,q30_discussed_LAWFULNESS_FAIRNESS_TRANSPARENCY,0.004183898793860948
fine_log1p,q36_tokens,raw_q46_NONE_MENTIONED,0.0041723248442524985
fine_log1p,q32_bases_NONE_DISCUSSED,raw_q13_NO,0.004148002636973886
fine_log1p,q10_org_class_LARGE_ENTERPRISE,q56_rights_discussed_NONE_DISCUSSED,0.004143863982425828
fine_log1p,q32_bases_NONE_DISCUSSED,q41_aggrav_INTENT_NEGLIGENCE,0.004131509196407864
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_capturing_images_beyond_private_property_violating_data_minimization_principle_under_Article_5_1_c_GDPR_by_processing_excessive_personal_data_not_strictly_necessary_for_security_purposes,raw_q47_DATA_DELETION,0.00411689295530292
fine_log1p,decision_date_2025_06_24_00_00_00_00_00,q36_text_The_Cabinet_Office_violated_Article_5_1_f_by_failing_to_ensure_appropriate_security_of_personal_data_and_Article_32_1_by_lacking_appropriate_technical_and_organizational_measures_for_the_2020_New_Year_Honours_List_processing,0.004116892955302919
fine_log1p,raw_q36_Defendant_processed_claimant_s_personal_data_without_any_legal_basis_sending_electronic_invoice_notifications_after_data_deletion_request_and_previous_sanctions_for_same_conduct_violating_Article_6_1_GDPR,raw_q68_A_medical_clinic_used_a_laser_thermometer_at_its_entrance_during_COVID_19_making_body_temperature_results_visible_to_others_in_the_waiting_area_violating_GDPR_confidentiality_principles_The_Spanish_DPA_imposed_a_30_000_fine_for_breaches_of_Articles_5_1_f_and_32_citing_negligence_and_health_data_sensitivity_despite_the_defendant_s_claim_that_no_data_processing_occurred,0.00408774591346549
fine_log1p,q68_tokens,q32_bases_NONE_DISCUSSED,0.004005547170857175
fine_log1p,raw_q36_Defendant_failed_to_verify_identity_of_SIM_requester_leading_to_unauthorized_processing_without_legal_basis_under_Article_6_GDPR,q56_rights_discussed_known_ACCESS_ERASURE,0.0039971019340403705
fine_log1p,remedy_only_case,raw_q43_NOT_DISCUSSED,0.00398162415250504
fine_log1p,q10_org_class_SME,raw_q14_NOT_APPLICABLE,0.0039753232636685265
fine_log1p,raw_q36_Defendant_processed_GPS_data_without_legal_basis_failed_to_inform_data_subject_used_excessive_storage_and_lacked_less_intrusive_alternatives_for_timekeeping_purposes,raw_q68_Romanian_DPA_fined_Tehnoplus_Industry_SRL_5000_EUR_for_excessive_GPS_monitoring_of_employee_without_proper_legal_basis_information_or_storage_limits_ordered_compliance_reassessment_and_data_limitation,0.003972610302132281
fine_log1p,raw_q36_Defendant_violated_data_minimization_principle_by_collecting_excessive_ID_copies_and_failed_to_provide_adequate_information_under_Article_13_GDPR,raw_q68_A_medical_clinic_used_a_laser_thermometer_at_its_entrance_during_COVID_19_making_body_temperature_results_visible_to_others_in_the_waiting_area_violating_GDPR_confidentiality_principles_The_Spanish_DPA_imposed_a_30_000_fine_for_breaches_of_Articles_5_1_f_and_32_citing_negligence_and_health_data_sensitivity_despite_the_defendant_s_claim_that_no_data_processing_occurred,0.003952953434140771
fine_log1p,q57_rights_violated_ACCESS,turnover_status_NOT_MENTIONED,0.0039351444481609404
fine_log1p,q52_text_No_fine_was_imposed_corrective_measures_were_ordered_to_cease_biometric_processing_and_implement_an_alternative_system_with_compliance_required_within_two_months,raw_q52_Initial_proposed_fine_of_2000_reduced_by_20_for_voluntary_payment_and_another_20_for_acknowledgment_of_responsibility_resulting_in_1200_final_fine_aggravating_factors_included_nature_gravity_and_negligence_mitigating_factors_included_cooperation_and_corrective_actions,0.003926621293395365
fine_log1p,isic_code_R900,raw_q68_Profi_Rom_Food_Srl_fined_10_000_for_sharing_employee_ID_data_without_legal_basis_and_warned_for_security_failures_after_employee_leaked_video_data_via_WhatsApp_DPA_ordered_compliance_measures_and_training,0.003926621293395365
fine_log1p,isic_code_63,raw_q52_Fine_of_75_000_imposed_for_violation_of_Article_6_GDPR_due_to_lack_of_lawful_basis_for_processing_Aggravating_factors_included_the_nature_gravity_of_the_violation_and_involvement_of_basic_personal_identifiers_The_fine_is_below_statutory_caps,0.0038956581515778403
fine_log1p,remedy_only_case,raw_q40_YEARS,0.003882572856574162
fine_log1p,turnover_eur,raw_q14_NOT_APPLICABLE,0.003850088080731579
fine_log1p,raw_q14_NOT_APPLICABLE,raw_q55_WITHIN_MONTH,0.003849052954118391
fine_log1p,schema_echo_flag,raw_q40_NOT_SPECIFIED,0.0038369037351195646
fine_log1p,q52_text_TYPE_A_fine_of_2000_EUR_was_imposed_for_security_violations_under_Article_32_considering_the_gravity_of_the_breach_involving_health_data_and_unauthorized_disclosures_with_corrective_measures_ordered_for_compliance,raw_q68_Romanian_DPA_fined_Urban_Home_Development_S_R_L_10_000_lei_approx_2000_EUR_for_installing_cookies_without_consent_under_national_law_and_issued_warning_for_GDPR_transparency_violation_failure_to_display_operator_identity_on_website_Corrective_orders_update_privacy_policy_and_reconfigure_cookie_installation,0.0037567370757570816
fine_log1p,q41_aggrav_INTENT_NEGLIGENCE,q50_other_measures_COMPLIANCE_ORDER,0.0037462929843732114
fine_log1p,q10_org_class_LARGE_ENTERPRISE,raw_q44_NO_BENEFIT,0.0037394826189955347
fine_log1p,q46_vuln_FINANCIALLY_VULNERABLE,raw_q43_NOT_DISCUSSED,0.003738656184752634
fine_log1p,n_corrective_measures,q36_tokens,0.0037238966273369857
fine_log1p,q10_org_class_NOT_MENTIONED,q47_remedial_POLICY_CHANGES,0.0036858883937348824
fine_log1p,decision_year,raw_q39_BELOW_ALL_CAPS,0.0036726694208211916
fine_log1p,q41_aggrav_INTENT_NEGLIGENCE,turnover_status_NOT_MENTIONED,0.0036678975578394945
fine_log1p,q25_sensitive_data_NOT_MENTIONED,raw_q46_NONE_MENTIONED,0.003664341922409192
fine_log1p,q10_org_class_NOT_MENTIONED,q32_bases_NONE_DISCUSSED,0.003663808463723905
fine_log1p,q42_mitig_COOPERATION_WITH_AUTHORITY,q46_vuln_EMPLOYEES,0.0036487945318067704
fine_log1p,turnover_eur,q10_org_class_LARGE_ENTERPRISE,0.0036407280413125733
fine_log1p,q36_tokens,q41_aggrav_INTENT_NEGLIGENCE,0.0036319066928324176
fine_log1p,decision_year,q68_tokens,0.003616785151076936
fine_log1p,remedy_only_case,country_code_ES,0.0036129478384363816
fine_log1p,raw_q24_NOT_APPLICABLE,raw_q43_NO_HARM_DOCUMENTED,0.0036037246553091264
fine_log1p,q10_org_class_PUBLIC_SECTOR_BODY,q30_discussed_LAWFULNESS_FAIRNESS_TRANSPARENCY,0.003599189878894031
fine_log1p,fine_raw_0,raw_q57_NONE_VIOLATED,0.003596783270889548
fine_log1p,q30_discussed_PURPOSE_LIMITATION,fine_raw_0,0.003589119679760225
fine_log1p,raw_q38_2177703000,raw_q68_Profi_Rom_Food_Srl_fined_10_000_for_sharing_employee_ID_data_without_legal_basis_and_warned_for_security_failures_after_employee_leaked_video_data_via_WhatsApp_DPA_ordered_compliance_measures_and_training,0.003584559539273183
fine_log1p,q52_text_No_fine_was_imposed_corrective_measures_were_ordered_to_cease_biometric_processing_and_implement_an_alternative_system_with_compliance_required_within_two_months,q52_text_TYPE_No_fine_was_imposed_due_to_KRY_s_cooperation_mitigation_efforts_and_the_DPA_s_assessment_that_an_order_for_compliance_was_proportionate_aggravating_factors_included_the_nature_of_violations_and_sensitive_data_while_mitigating_factors_included_KRY_s_actions_to_improve,0.0035845595392731814
fine_log1p,remedy_only_case,q46_vuln_FINANCIALLY_VULNERABLE,0.003567833309090953
fine_log1p,q52_tokens,q68_tokens,0.003565159368945644
fine_log1p,q10_org_class_PUBLIC_SECTOR_BODY,raw_q39_BELOW_ALL_CAPS,0.0035289903314400643
fine_log1p,remedy_only_case,q68_tokens,0.0034922321918971115
fine_log1p,q57_rights_violated_ERASURE,fine_raw_0,0.003489887457575306
fine_log1p,q41_aggrav_INTENT_NEGLIGENCE,fine_raw_0,0.0034546180457366827
fine_log1p,q52_tokens,q57_rights_violated_ERASURE,0.0034385164500423124
fine_log1p,q68_tokens,raw_q45_NOT_DISCUSSED,0.0034367209560199155
fine_log1p,q52_tokens,q30_discussed_SECURITY,0.0034361514705684324
fine_log1p,q10_org_class_LARGE_ENTERPRISE,q41_aggrav_INTENT_NEGLIGENCE,0.003358725421649132
fine_log1p,q46_vuln_CHILDREN,raw_q39_BELOW_ALL_CAPS,0.003338253681913013
fine_log1p,q32_bases_LEGITIMATE_INTERESTS,raw_q40_NOT_SPECIFIED,0.0033116986439342515
fine_log1p,q50_other_measures_NONE,raw_q39_BELOW_ALL_CAPS,0.003298576083459303
fine_log1p,q10_org_class_NON_PROFIT,fine_raw_0,0.003286678437004748
fine_log1p,q52_text_Fines_imposed_for_violations_of_accuracy_security_and_erasure_obligations_aggravating_factors_included_nature_and_negligence_while_mitigation_included_cooperation_and_remedial_actions,raw_q67_Recitals_39_75_76_83_of_GDPR,0.0032840045600960235
fine_log1p,raw_q36_Defendant_lacked_consent_mechanism_for_data_processing_and_failed_to_provide_adequate_privacy_policy_information_as_required_by_Articles_6_and_13_GDPR,raw_q41_NATURE_GRAVITY_DURATION_INTENT_NEGLIGENCE_TECHNICAL_ORGANIZATIONAL_MEASURES,0.003271794485472771
fine_log1p,decision_date_raw_2021_04_06,q36_text_The_DPA_assessed_international_tax_treaties_for_GDPR_compliance_finding_they_lack_necessary_safeguards_for_data_transfers_to_third_countries_like_the_US_particularly_under_Article_46_requirements,0.003271794485472771
fine_log1p,q25_sensitive_data_NOT_MENTIONED,raw_q13_NO,0.0032435451525620594
fine_log1p,isic_code_STRING,raw_q45_NOT_DISCUSSED,0.003211433545270345
fine_log1p,q52_text_No_fine_was_imposed_a_reprimand_was_issued_due_to_the_nature_of_the_breach_mitigating_factors_including_cooperation_and_remedial_actions_and_the_lack_of_documented_harm_to_data_subjects,raw_q36_CDON_AB_violated_data_minimization_by_requesting_excessive_identity_verification_information_for_erasure_requests_and_failed_to_demonstrate_compliance_with_processing_principles_also_violating_accountability,0.003205240957762619
fine_log1p,n_corrective_measures,q30_discussed_ACCOUNTABILITY,0.003187437682379108
fine_log1p,raw_q36_Defendant_violated_data_minimization_principle_by_collecting_excessive_ID_copies_and_failed_to_provide_adequate_information_under_Article_13_GDPR,q56_rights_discussed_known_ACCESS_ERASURE,0.003175574740301512
fine_log1p,q67_tokens,raw_q45_NOT_DISCUSSED,0.0031579109835961025
fine_log1p,q47_remedial_POLICY_CHANGES,turnover_status_NOT_MENTIONED,0.0031571486234862603
fine_log1p,raw_q38_2177703000,raw_q68_A_medical_clinic_used_a_laser_thermometer_at_its_entrance_during_COVID_19_making_body_temperature_results_visible_to_others_in_the_waiting_area_violating_GDPR_confidentiality_principles_The_Spanish_DPA_imposed_a_30_000_fine_for_breaches_of_Articles_5_1_f_and_32_citing_negligence_and_health_data_sensitivity_despite_the_defendant_s_claim_that_no_data_processing_occurred,0.0031530671226128134
fine_log1p,q52_text_Initial_fine_set_at_2_000_for_deliberate_use_of_another_s_image_for_deception_reduced_to_1_200_due_to_voluntary_payment_and_recognition_of_responsibility_applying_cumulative_20_reductions,q52_text_TYPE_No_fine_was_imposed_due_to_KRY_s_cooperation_mitigation_efforts_and_the_DPA_s_assessment_that_an_order_for_compliance_was_proportionate_aggravating_factors_included_the_nature_of_violations_and_sensitive_data_while_mitigating_factors_included_KRY_s_actions_to_improve,0.003153067122612813
fine_log1p,raw_q36_Defendant_failed_to_verify_identity_of_SIM_requester_leading_to_unauthorized_processing_without_legal_basis_under_Article_6_GDPR,art33_notification_timeliness_status_UNCLEAR,0.0031299087786566967
fine_log1p,q67_text_NOT_DISCUSSED,raw_q39_BELOW_ALL_CAPS,0.0030715334920878388
fine_log1p,raw_q39_BELOW_ALL_CAPS,raw_q45_NOT_DISCUSSED,0.0030575203545043796
fine_log1p,q52_text_Initial_fine_set_at_40_000_for_lack_of_diligence_in_verifying_identity_reduced_to_24_000_due_to_voluntary_payment_and_acknowledgment_of_responsibility_within_hearing_period,q67_text_TYPE_STRING_1,0.0030524041094751133
fine_log1p,raw_q50_LIMITATION_PROHIBITION_OF_PROCESSING_COMPLY_WITH_DATA_SUBJECT_REQUESTS_BRING_PROCESSING_INTO_COMPLIANCE,raw_q68_A_mother_filed_a_complaint_against_CaixaBank_for_failing_to_provide_requested_account_information_of_her_minor_daughter_and_improperly_disclosing_data_of_another_daughter_The_Spanish_DPA_found_a_violation_of_Article_32_1_GDPR_due_to_inadequate_security_measures_imposing_a_25_000_fine_and_a_compliance_order_to_prevent_future_incidents,0.0030524041094751125
fine_log1p,q41_aggrav_INTENT_NEGLIGENCE,raw_q45_NOT_DISCUSSED,0.0030518853846919357
fine_log1p,schema_echo_flag,q30_discussed_SECURITY,0.003050151686440234
fine_log1p,raw_q40_YEARS,raw_q44_NO_BENEFIT,0.0030484861209236678
fine_log1p,q50_other_measures_COMPLIANCE_ORDER,dpa_name_raw_Spanish_Data_Protection_Agency,0.003029664548289203
fine_log1p,raw_q66_YES_SOME_REFERENCES,turnover_status_NOT_MENTIONED,0.0030269922677331243
fine_log1p,q32_bases_LEGITIMATE_INTERESTS,isic_code_STRING,0.0030246210032122763
fine_log1p,q56_rights_discussed_NONE_DISCUSSED,raw_q3_NOT_DISCUSSED,0.0030242263518382244
fine_log1p,q52_text_No_fine_was_imposed_corrective_measures_were_ordered_to_cease_biometric_processing_and_implement_an_alternative_system_with_compliance_required_within_two_months,q67_text_TYPE_STRING_1,0.0030155207634992333
fine_log1p,raw_q50_LIMITATION_PROHIBITION_OF_PROCESSING_COMPLY_WITH_DATA_SUBJECT_REQUESTS_BRING_PROCESSING_INTO_COMPLIANCE,raw_q68_Profi_Rom_Food_Srl_fined_10_000_for_sharing_employee_ID_data_without_legal_basis_and_warned_for_security_failures_after_employee_leaked_video_data_via_WhatsApp_DPA_ordered_compliance_measures_and_training,0.003015520763499233
fine_log1p,q10_org_class_LARGE_ENTERPRISE,turnover_status_NOT_MENTIONED,0.0030032551996233034
fine_log1p,decision_date_2025_06_24_00_00_00_00_00,q52_text_TYPE_No_fine_was_imposed_due_to_KRY_s_cooperation_mitigation_efforts_and_the_DPA_s_assessment_that_an_order_for_compliance_was_proportionate_aggravating_factors_included_the_nature_of_violations_and_sensitive_data_while_mitigating_factors_included_KRY_s_actions_to_improve,0.0029967453386598023
fine_log1p,raw_q38_2177703000,raw_q47_DATA_DELETION,0.002996745338659802
fine_log1p,q10_org_class_LARGE_ENTERPRISE,q30_discussed_SECURITY,0.0029899531675252203
fine_log1p,q10_org_class_LARGE_ENTERPRISE,q32_bases_NONE_DISCUSSED,0.0029888589686508484
fine_log1p,q10_org_class_SME,raw_q40_YEARS,0.002981037750765872
fine_log1p,fine_raw_0,q41_aggrav_known_NATURE_GRAVITY_DURATION_INTENT_NEGLIGENCE_DATA_CATEGORIES_AFFECTED,0.0029583880655168174
fine_log1p,raw_q36_Defendant_installed_video_surveillance_cameras_that_excessively_recorded_public_space_without_proper_signage_violating_data_minimization_and_transparency_principles,raw_q68_A_medical_clinic_used_a_laser_thermometer_at_its_entrance_during_COVID_19_making_body_temperature_results_visible_to_others_in_the_waiting_area_violating_GDPR_confidentiality_principles_The_Spanish_DPA_imposed_a_30_000_fine_for_breaches_of_Articles_5_1_f_and_32_citing_negligence_and_health_data_sensitivity_despite_the_defendant_s_claim_that_no_data_processing_occurred,0.002942751970279603
fine_log1p,q57_rights_violated_ERASURE,raw_q44_NO_BENEFIT,0.00293954883137944
fine_log1p,q67_tokens,raw_q39_BELOW_ALL_CAPS,0.002927271292505677
fine_log1p,schema_echo_flag,raw_q24_NOT_APPLICABLE,0.002897046627269131
fine_log1p,remedy_only_case,q52_tokens,0.0028862180866307905
fine_log1p,dpa_name_raw_Spanish_Data_Protection_Agency,raw_q44_NO_BENEFIT,0.002880761268807508
fine_log1p,remedy_only_case,q10_org_class_known_LARGE_ENTERPRISE_MULTINATIONAL,0.0028490632224483837
fine_log1p,raw_q36_Defendant_consulted_claimant_s_credit_data_without_valid_contractual_relationship_violating_Article_6_1_GDPR_lawfulness_principle,raw_q68_A_Spanish_cafe_bar_was_fined_2000_for_installing_a_video_surveillance_camera_that_captured_images_of_third_parties_in_a_transit_area_without_justification_violating_GDPR_Article_5_1_c_on_data_minimization_with_aggravating_factors_including_prior_infringement_and_lack_of_cooperation,0.002843877403007009
fine_log1p,q36_tokens,q50_other_measures_COMPLIANCE_ORDER,0.002828188716310261
fine_log1p,q41_aggrav_NONE,q57_rights_violated_ERASURE,0.0028278997745555434
fine_log1p,q10_org_class_LARGE_ENTERPRISE,raw_q14_NOT_APPLICABLE,0.002826591600841128
